"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:7F3R31tU4vNWrdsjNrURQX","Bokurano","spotify:artist:58oPVy7oihAEXE0Ott6JOf","Eve","spotify:album:0dS6KlBzeDJQsWZ2Krmjhh","Bokurano","spotify:artist:58oPVy7oihAEXE0Ott6JOf","Eve","2023-01-08","https://i.scdn.co/image/ab67616d0000b2737a3f298c6a18d9556947945c","1","1","212708","https://p.scdn.co/mp3-preview/68ea87cd8dcccd84e766daac89a89f5cc6d771ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","JPTF02231101","","2026-01-31T15:46:30Z"
"spotify:track:0JtDUkqOV5cRxTdHMXGP3t","ひたむき","spotify:artist:0SMhG4gXGD4gzLMMz08cQU","SUPER BEAVER","spotify:album:6Xot0ubHeYpeNjMelRHHnq","ひたむき","spotify:artist:0SMhG4gXGD4gzLMMz08cQU","SUPER BEAVER","2022-10-02","https://i.scdn.co/image/ab67616d0000b27325a6267e99c97770ecf17adf","1","1","250960","https://p.scdn.co/mp3-preview/945e22f49e1e1ed8d172519eba7289f107b44990?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","JPU902202256","","2026-01-31T15:45:52Z"
"spotify:track:4cXlM7IelyGNnaOiROPZqn","アイデンティティ","spotify:artist:0JROVv4P85ZVPFbaJIqAty","Kiro Akiyama","spotify:album:6J7w94eqtxESsAkRfB4dAQ","アイデンティティ","spotify:artist:0JROVv4P85ZVPFbaJIqAty","Kiro Akiyama","2021-01-27","https://i.scdn.co/image/ab67616d0000b27348844da48df5deeb5ad51d6f","1","1","269813","https://p.scdn.co/mp3-preview/e0530a0fda672c140ccf62d37bf36b0f4a354370?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","JPU902003190","","2026-01-31T15:44:29Z"
"spotify:track:0QMmoBAY9pr7nOYisYWuMj","絶体絶命","spotify:artist:0LlH6J1tj2TPq7AlwXAkY5","Cö shu Nie","spotify:album:2oTP6o5ggDbudTzSvxiD6x","PURE","spotify:artist:0LlH6J1tj2TPq7AlwXAkY5","Cö shu Nie","2019-12-11","https://i.scdn.co/image/ab67616d0000b273b868bc52627b90ed648b2092","1","9","148746","https://p.scdn.co/mp3-preview/7750b2e8096166c29ce43b122bb8c1fc492f8ac5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","JPU901803999","","2026-01-31T15:43:26Z"
"spotify:track:3fPKBKKDNS1VFsVjkTmRFw","Touch off","spotify:artist:6m14xgA0m3w92UM7ujJgky","UVERworld","spotify:album:6Xn9mHI9Ic0rM9wSIHMr1O","Touch off","spotify:artist:6m14xgA0m3w92UM7ujJgky","UVERworld","2019-02-27","https://i.scdn.co/image/ab67616d0000b273ba8da5a36d02d745ae703f45","1","1","260706","https://p.scdn.co/mp3-preview/04dbc9d003fb0f10985b6f2625ddb51ef7b7857a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","JPU901900310","","2026-01-31T15:42:54Z"
"spotify:track:7kRKlFCFLAUwt43HWtauhX","LOST IN PARADISE","spotify:artist:2Qqrew4ZcEwf9NY7UqWGfU, spotify:artist:5fNuYnFYyzsrVRtDcKPnxb","ALI, AKLO","spotify:album:6Jp8BbweVonPWAP5Qyn56J","LOST IN PARADISE","spotify:artist:2Qqrew4ZcEwf9NY7UqWGfU","ALI","2020-10-10","https://i.scdn.co/image/ab67616d0000b2734d0fb5b5d49c879a5cfed01e","1","1","327966","https://p.scdn.co/mp3-preview/ce9df0a8439fd8df2a4abadf18d2ef1bb4cdc132?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","JPU902002384","","2026-01-31T15:41:59Z"
"spotify:track:5blG2vXcJC2n9l3rb5sCOr","燈","spotify:artist:1IEretLePzJKj8R6KCEaBA","Soushi Sakiyama","spotify:album:3wM9hHXOVaqczNQNYRxylz","燈","spotify:artist:1IEretLePzJKj8R6KCEaBA","Soushi Sakiyama","2023-07-07","https://i.scdn.co/image/ab67616d0000b273e1868ca113d27c6ec22eb823","1","1","238720","https://p.scdn.co/mp3-preview/471b18afb6d54cbb7ebc2e111c4547ea19f5626d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","JPU902302266","","2026-01-31T15:39:59Z"
"spotify:track:0ayjyEFPDtTlWQcSbT407P","嘘じゃない","spotify:artist:1IEretLePzJKj8R6KCEaBA","Soushi Sakiyama","spotify:album:1q8qopPQcpacjsyzD0BWhY","嘘じゃない","spotify:artist:1IEretLePzJKj8R6KCEaBA","Soushi Sakiyama","2021-07-17","https://i.scdn.co/image/ab67616d0000b273fb657d3cffcf86f8feb302c5","1","1","258299","https://p.scdn.co/mp3-preview/e636811f589783803e8bb50b0ab648fcafa7e17e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","JPU902101244","","2026-01-31T15:39:28Z"
"spotify:track:4k5g6HNKtrWbYDllw2Dyp0","足跡","spotify:artist:3imCOAQnI4fF5dsncQqLBW","the peggies","spotify:album:2qSycPngTjQbW0JgEPKanq","足跡","spotify:artist:3imCOAQnI4fF5dsncQqLBW","the peggies","2021-03-28","https://i.scdn.co/image/ab67616d0000b273a3c46d98c96e50ef24ef32ef","1","1","227973","https://p.scdn.co/mp3-preview/d864c1e88dde861d2ec13861eff6fb5ade39a47e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","JPU902100398","","2026-01-31T15:38:40Z"
"spotify:track:7b7QqKepv8wY6VopSmQqX8","No.1","spotify:artist:0jJmZHZHNe8n24Y33z5Nil","DISH//","spotify:album:1xy3hzpDwrU7E0nMzfKgo9","No.1","spotify:artist:0jJmZHZHNe8n24Y33z5Nil","DISH//","2021-04-10","https://i.scdn.co/image/ab67616d0000b273e262645a2f2117e298eafe7c","1","1","230600","https://p.scdn.co/mp3-preview/e2410473a9d24c82ed03fb65f34e0f272d366329?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","JPU902100478","","2026-01-31T15:37:50Z"
"spotify:track:28DlaPydCnrs8NxYOnUPZ8","ポラリス","spotify:artist:1CWmF1EcrKoWIbZt9Ivfg2","BLUE ENCOUNT","spotify:album:4DifEg0usPQvzxk6K9H04Z","Q.E.D","spotify:artist:1CWmF1EcrKoWIbZt9Ivfg2","BLUE ENCOUNT","2020-11-18","https://i.scdn.co/image/ab67616d0000b273926909699c1214051c7a9937","1","3","224213","https://p.scdn.co/mp3-preview/948f2532fd89629ace7bd7319c929235ba760198?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","JPU901902867","","2026-01-31T15:35:26Z"
"spotify:track:0yy8QwH9OOgeF3CBeUDguR","ODD FUTURE","spotify:artist:6m14xgA0m3w92UM7ujJgky","UVERworld","spotify:album:2d6Tatm8aVGN5AKRgpGmUy","ODD FUTURE","spotify:artist:6m14xgA0m3w92UM7ujJgky","UVERworld","2018-07-27","https://i.scdn.co/image/ab67616d0000b2738ac8f498a6e2e4be8fbe10a5","1","1","225906","https://p.scdn.co/mp3-preview/b5b12b44c4b5253d6c211cb0541268197b29c5ae?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","JPU901801123","","2026-01-31T15:34:37Z"
"spotify:track:6jZBvlt3xG6gdPh1vFMBhs","航海の唄","spotify:artist:1YLxQZIGsaZq9rvFu8zeRz","Sayuri","spotify:album:6RJpk9d7aZWVij0NnSVYbl","About a Voyage (My Hero Academia Ending Theme Song) [World Edition]","spotify:artist:1YLxQZIGsaZq9rvFu8zeRz","Sayuri","2019-11-29","https://i.scdn.co/image/ab67616d0000b2735fcdb4c40355902ac651a095","1","1","284133","https://p.scdn.co/mp3-preview/c52aef9cfa5908c077acc4256f3053eb74af19d8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","JPU901902720","","2026-01-31T15:32:40Z"
"spotify:track:5K1m4aaPCxwnm9SKlWW1vh","Shout Baby","spotify:artist:4SJ7qRgJYNXB9Yttzs4aSa","Ryokuoushoku Shakai","spotify:album:09zBDn6RECoEaWhArkgnjf","Shout Baby","spotify:artist:4SJ7qRgJYNXB9Yttzs4aSa","Ryokuoushoku Shakai","2020-02-08","https://i.scdn.co/image/ab67616d0000b273323b6ecc2a6e0f2410a1956a","1","1","265986","https://p.scdn.co/mp3-preview/ec5d5bd773dcb99b04d770114abd9266f7335b96?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","JPU901903664","","2026-01-31T15:31:45Z"
"spotify:track:45UI1yzA7vjkWHoAUZ8nGp","だってアタシのヒーロー。","spotify:artist:0blbVefuxOGltDBa00dspv","LiSA","spotify:album:6RIrlLnU6kxuBnYXQVg25m","だってアタシのヒーロー。","spotify:artist:0blbVefuxOGltDBa00dspv","LiSA","2017-08-02","https://i.scdn.co/image/ab67616d0000b273fad328af65378e77a44403be","1","1","234093","https://p.scdn.co/mp3-preview/d754d014171c71037137e0debacd026b7e06a4bc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","JPU901701951","","2026-01-31T15:30:19Z"
"spotify:track:0KD8y1Xab6G3X0eS58GFFu","HEROES","spotify:artist:5CVx8gIHxBaYMuQVXr8ogM","Brian the Sun","spotify:album:648BVP2hoGRI9w4zrOWgsE","BEST PARADE","spotify:artist:5CVx8gIHxBaYMuQVXr8ogM","Brian the Sun","2020-12-02","https://i.scdn.co/image/ab67616d0000b27371f8e007b2dbeaf4cbd5c85f","1","7","183066","https://p.scdn.co/mp3-preview/db7ae11620926398cc8115afd9d0313d5d47bad3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","JPU901601169","","2026-01-31T15:29:43Z"
"spotify:track:6MoxDCpQGmUWr5Nkebnho0","WE ARE MADE - TV Mix","spotify:artist:5k3NfhEeZHpouIGDpjKOPo","Shiro SAGISU","spotify:album:4I8KreFnDkBb6xGyPHaOOv","DRAGON RAJA II - The Mourner's Eyes - Original Soundtrack","spotify:artist:5k3NfhEeZHpouIGDpjKOPo","Shiro SAGISU","2025-10-08","https://i.scdn.co/image/ab67616d0000b273262145c6b05bc70d2e0252bd","1","1","228688","https://p.scdn.co/mp3-preview/3ebc481d385b4f5c3848b50c6d288a3dfdbbec24?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","TCJPK2589471","","2026-01-31T15:19:13Z"
"spotify:track:6CztlyIXUD5BRvLPbmqoWJ","OverThink(動畫《時光代理人》片尾曲)","spotify:artist:4Ak4OMWvPvUb0wIDC4wdfp","饭卡","spotify:album:4ZGPHHBdCRZtaPXlVCG6H4","時光代理人(動畫《時光代理人》原聲帶)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2021-08-20","https://i.scdn.co/image/ab67616d0000b273ad23093029eef60e7378432e","1","2","180937","https://p.scdn.co/mp3-preview/b61386df3d2c22bc9da12bca00a4a96a1fe0702f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","FRX282279598","","2026-01-31T15:17:12Z"
"spotify:track:3FUCuf498nFHJXFYR1V9Bd","三原色","spotify:artist:64tJ2EAv1R6UaZqc4iOCyj","YOASOBI","spotify:album:3MeMuzwFRLje0g7fdni41h","三原色","spotify:artist:64tJ2EAv1R6UaZqc4iOCyj","YOASOBI","2021-07-02","https://i.scdn.co/image/ab67616d0000b273d6efeab6484d518ae4b9cfd6","1","1","224066","https://p.scdn.co/mp3-preview/6b03dc377a7c6e9e3fecc6f148fef22d3e953fe6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","JPP302100738","","2026-01-31T15:15:13Z"
"spotify:track:1WU2XdTpxIhGhsSwDrllyV","I'm Mine","spotify:artist:1n7bHz03w0ew7UNCw1dAiA","halyosy","spotify:album:3N07iTXPgXrdsMot0Nutx5","I'm Mine","spotify:artist:1n7bHz03w0ew7UNCw1dAiA","halyosy","2023-10-05","https://i.scdn.co/image/ab67616d0000b273d1a5fa7b544b4fac883d9162","1","1","233083","https://p.scdn.co/mp3-preview/52557c07ceccb058bcec43a8f46b25b590454e58?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","JPR502307242","","2026-01-31T15:00:01Z"
"spotify:track:7ajpbW6tBpqUI9foCtwlLw","祝福","spotify:artist:64tJ2EAv1R6UaZqc4iOCyj","YOASOBI","spotify:album:7KS8ZZpgraGBazVoSeX6O4","祝福","spotify:artist:64tJ2EAv1R6UaZqc4iOCyj","YOASOBI","2022-10-01","https://i.scdn.co/image/ab67616d0000b273c5993ff2f059a0a5a7f6270b","1","1","196235","https://p.scdn.co/mp3-preview/37dc29890d0496887a955af3ad4e4481874243c4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","JPP302200613","","2026-01-31T14:57:49Z"
"spotify:track:2jwv3I5l0WZfsbgCaWhVOd","Blessing","spotify:artist:2i0kSiF991uhqOBfdKfB24","すとぷり","spotify:album:3vAKig2Lx1z4mtyktvHFun","Blessing","spotify:artist:2i0kSiF991uhqOBfdKfB24","すとぷり","2022-05-01","https://i.scdn.co/image/ab67616d0000b27343d780e9f8da3d92b48d4b28","1","1","270413","","false","35","JPPO02201583","","2026-01-31T14:57:38Z"
"spotify:track:2jiyE2x6xWniPaIpZ7j8WG","Connecting","spotify:artist:1n7bHz03w0ew7UNCw1dAiA, spotify:artist:6VFL0Sy41k5YTbmbwit3J7","halyosy, Vocalists（halyosy・りぶ・そらる・ろん・KK・れをる・しゃけみー・弟の姉）","spotify:album:2dzHbspC9OOXHlKtk8jzeh","Upload feat.Vocalist","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-12-10","https://i.scdn.co/image/ab67616d0000b273345629f679c7cf11a3ff35ef","1","1","300066","https://p.scdn.co/mp3-preview/4501d66b8404d1270b1c91512f087322a7e4ea3b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","JPVI01433640","","2026-01-31T14:51:34Z"
"spotify:track:6J3gSl9trhgr55W9wpNHRK","デビきゅー","spotify:artist:0TskwVXV9CO11Gjaf8mUuP","Yu Serizawa","spotify:album:0OSFzXPDtVqUiiVAEa5A7H","デビきゅー","spotify:artist:0TskwVXV9CO11Gjaf8mUuP","Yu Serizawa","2019-11-27","https://i.scdn.co/image/ab67616d0000b273479eb970b8cdd51206ff04e9","1","1","216306","https://p.scdn.co/mp3-preview/1bd4ff9e2afe826b84664eac29fe68acf75fec1a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","JPT551901185","","2026-01-31T14:47:53Z"
"spotify:track:3gnequQOQxh6VoZtUHCl8i","Magical Babyrinth","spotify:artist:3NRXKeatDxKe4apH6XawKX","DA PUMP","spotify:album:75AfIsI7TUG3C6e268XjHa","Magical Babyrinth","spotify:artist:3NRXKeatDxKe4apH6XawKX","DA PUMP","2019-10-21","https://i.scdn.co/image/ab67616d0000b273c03822d8efbf47dd5bd72f28","1","1","208920","https://p.scdn.co/mp3-preview/4fb3e9510e80e28e1724f889b7e772e86ed0f7fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","JPB601903050","","2026-01-31T14:47:09Z"
"spotify:track:3PlvpQjHSMYPtodc2Ldl8M","Dive Back In Time(動畫《時光代理人》片頭曲)","spotify:artist:1Urg6a4MvccwltzRKTwtgv","BaishaJAWS","spotify:album:4ZGPHHBdCRZtaPXlVCG6H4","時光代理人(動畫《時光代理人》原聲帶)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2021-08-20","https://i.scdn.co/image/ab67616d0000b273ad23093029eef60e7378432e","1","1","174444","https://p.scdn.co/mp3-preview/a42c63eaf89e4346a1f3a09f43d8713bcde4e05a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","FRX282279597","","2026-01-31T14:45:04Z"
"spotify:track:7ovUcF5uHTBRzUpB6ZOmvt","アイドル","spotify:artist:64tJ2EAv1R6UaZqc4iOCyj","YOASOBI","spotify:album:7yMkS4NCpG0FH6NoaH3F0a","アイドル","spotify:artist:64tJ2EAv1R6UaZqc4iOCyj","YOASOBI","2023-04-12","https://i.scdn.co/image/ab67616d0000b273b7d6ca50bf766ad72226290c","1","1","213233","https://p.scdn.co/mp3-preview/3cf6efcc13a380485fa20fda1602b8ad4e3f0b0c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","JPP302300157","","2026-01-31T14:42:06Z"
"spotify:track:68XJP1sxQ5aiwbDJ8McUSr","departure!","spotify:artist:2R1ubdXY4sUiDqsCtoAVUE","Masatoshi Ono","spotify:album:2VV60us39qmoRHmqxDiPG3","“HUNTER×HUNTER”Single","spotify:artist:2R1ubdXY4sUiDqsCtoAVUE, spotify:artist:3BNDjSD67jJE4fhxX1b2OV","Masatoshi Ono, GALNERYUS","2012-08-22","https://i.scdn.co/image/ab67616d0000b273f7aa0fd62a866dd3dfa54e50","1","1","257519","https://p.scdn.co/mp3-preview/bf9165d28a9a275d60d7ae7f7e220b20ba16a55c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","JPVP01107401","","2026-01-31T14:28:15Z"
"spotify:track:2ZJTmYNOA8k21yUtLXJG57","ưng quá chừng","spotify:artist:2aQnC3DbZB9GbauvhAw7ve","AMEE","spotify:album:69LfreeND1LkCiy0JPJr3l","ưng quá chừng","spotify:artist:2aQnC3DbZB9GbauvhAw7ve","AMEE","2023-03-05","https://i.scdn.co/image/ab67616d0000b2736acef64c620d95ee0c666fce","1","1","81951","https://p.scdn.co/mp3-preview/2115e4e4ad1ff114c841593f7ab2d3c205c684fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","VNA0M1929994","","2026-01-31T14:25:10Z"
"spotify:track:3VqSRkq3jRpsSEBngUcY6a","Cupid","spotify:artist:4GJ6xDCF5jaUqD6avOuQT6","FIFTY FIFTY","spotify:album:1JXZEW8tqusCn2sQa4GK3I","The Beginning: Cupid","spotify:artist:4GJ6xDCF5jaUqD6avOuQT6","FIFTY FIFTY","2023-02-24","https://i.scdn.co/image/ab67616d0000b273c8bc75fe0a95481d4c905ee8","1","1","174253","https://p.scdn.co/mp3-preview/a2d4a64304fd8e82fe9e31ed7a4aeb62ebb28272?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","KSA012239180","","2026-01-31T14:25:00Z"
"spotify:track:0bC7GKnxh9W9JIvJ6HVWxc","FLOWER","spotify:artist:6UZ0ba50XreR4TM8u322gs","JISOO","spotify:album:2xvV55nQYyhozbXtbqwPql","ME","spotify:artist:6UZ0ba50XreR4TM8u322gs","JISOO","2023-03-31","https://i.scdn.co/image/ab67616d0000b273b0bc4161fffa156cacafc128","1","1","174216","https://p.scdn.co/mp3-preview/153d5d23565186a4adf15026aa5907f7ee96a72b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","KRA402300002","","2026-01-31T14:22:53Z"
"spotify:track:0VBv6oyMgeEBOIysaSV9aE","Anh Ơi Ở Lại","spotify:artist:6jRD85dsXJYn5vv73rqSGi, spotify:artist:4R3mugkUqCALXgkwSptTbg","Chi Pu, Đạt G","spotify:album:0AvJduRQsFMQojtnsE2SfS","Anh Ơi Ở Lại","spotify:artist:6jRD85dsXJYn5vv73rqSGi","Chi Pu","2019","https://i.scdn.co/image/ab67616d0000b273d1e6127ee7062519a3b39e7c","1","1","292379","https://p.scdn.co/mp3-preview/9f41a47caa14d7e39b3630e779f9a0c87f773dc5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","FR59R1907567","","2026-01-31T14:22:05Z"
"spotify:track:0Ksrjn0jEK0AjqpiAGe07t","Đoá Hoa Hồng - Queen","spotify:artist:6jRD85dsXJYn5vv73rqSGi, spotify:artist:3nGqUwkJHiLPDECMVrX1Sq","Chi Pu, Masew","spotify:album:2zdoBcPx2BzSAi7KPV1kl7","Đoá Hoa Hồng (Queen)","spotify:artist:6jRD85dsXJYn5vv73rqSGi","Chi Pu","2018","https://i.scdn.co/image/ab67616d0000b2734b5bbf6c68005fc646e31db4","1","1","240480","https://p.scdn.co/mp3-preview/cc935fa3bc4d88360014394bab4ca67154d72005?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","FR59R1929999","","2026-01-31T14:21:27Z"
"spotify:track:5GK7eDDTVz7CTge1wJrDQW","Kill This Love","spotify:artist:41MozSoPIsD1dJM0CLPjZF","BLACKPINK","spotify:album:3qw2vm3uqKT3EIg95wbg83","Kill This Love","spotify:artist:41MozSoPIsD1dJM0CLPjZF","BLACKPINK","2019-04-05","https://i.scdn.co/image/ab67616d0000b2732d602ab2d4acff0c2cf57683","1","1","189052","https://p.scdn.co/mp3-preview/fa6067ef6fe468b2e97db2e1345b534912320560?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","KRA401900005","","2026-01-31T14:20:46Z"
"spotify:track:5nvRWKWqHFMAxAxPTzDr0R","How You Like That","spotify:artist:41MozSoPIsD1dJM0CLPjZF","BLACKPINK","spotify:album:19vSttgdhH7PoAbvXBY7VT","How You Like That","spotify:artist:41MozSoPIsD1dJM0CLPjZF","BLACKPINK","2020-06-25","https://i.scdn.co/image/ab67616d0000b27357f5bb0f7a90c35a4bcbb727","1","1","181263","https://p.scdn.co/mp3-preview/a8d2ab2654b8c5fb01c221ede1d12f22c561a0d6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","KRA402000111","","2026-01-31T14:20:05Z"
"spotify:track:1UXglyq0JOTvqGagK1yUa1","The Thundermans: Undercover - Official Theme Song","spotify:artist:41umUJWljVuEbbDJXcBqr7","The Thundermans Cast","spotify:album:29PHqjRRscF5ZkgD745rt3","The Thundermans: Undercover","spotify:artist:41umUJWljVuEbbDJXcBqr7","The Thundermans Cast","2025-01-31","https://i.scdn.co/image/ab67616d0000b273a5a87307919ed9abd9eb4dcb","1","1","35278","","false","42","USN1R2503001","","2026-01-31T14:05:24Z"
"spotify:track:3j8FIMGRqPSBBaSB0tFyFB","Don't Think Twice","spotify:artist:6EP1XFnygH4lAap7EsBs65, spotify:artist:4K0OM7fVHVhfMNfMklEwaa","Nickelodeon, School of Rock Cast","spotify:album:3SsHDfRaZOQqsnEYudPV4C","School of Rock (Original Music from the Series)","spotify:artist:6EP1XFnygH4lAap7EsBs65, spotify:artist:4K0OM7fVHVhfMNfMklEwaa","Nickelodeon, School of Rock Cast","2023-01-27","https://i.scdn.co/image/ab67616d0000b2731c213d361e253fe604f603b8","1","14","173450","","false","23","USN1R2230014","","2026-01-31T14:04:40Z"
"spotify:track:0tYkc5fTAhVhF0eTOaT03w","This Isn't Love","spotify:artist:6EP1XFnygH4lAap7EsBs65, spotify:artist:4K0OM7fVHVhfMNfMklEwaa","Nickelodeon, School of Rock Cast","spotify:album:3SsHDfRaZOQqsnEYudPV4C","School of Rock (Original Music from the Series)","spotify:artist:6EP1XFnygH4lAap7EsBs65, spotify:artist:4K0OM7fVHVhfMNfMklEwaa","Nickelodeon, School of Rock Cast","2023-01-27","https://i.scdn.co/image/ab67616d0000b2731c213d361e253fe604f603b8","1","7","155491","","false","22","USN1R2230007","","2026-01-31T14:03:56Z"
"spotify:track:7JV2chIR13ZL5xker468rJ","Party Like A Zombie","spotify:artist:6EP1XFnygH4lAap7EsBs65, spotify:artist:4K0OM7fVHVhfMNfMklEwaa","Nickelodeon, School of Rock Cast","spotify:album:3SsHDfRaZOQqsnEYudPV4C","School of Rock (Original Music from the Series)","spotify:artist:6EP1XFnygH4lAap7EsBs65, spotify:artist:4K0OM7fVHVhfMNfMklEwaa","Nickelodeon, School of Rock Cast","2023-01-27","https://i.scdn.co/image/ab67616d0000b2731c213d361e253fe604f603b8","1","12","147194","","false","24","USN1R2230012","","2026-01-31T14:03:23Z"
"spotify:track:4LBd35ql12E3R0QyuQqciu","Our Time Is Now","spotify:artist:6EP1XFnygH4lAap7EsBs65, spotify:artist:4K0OM7fVHVhfMNfMklEwaa","Nickelodeon, School of Rock Cast","spotify:album:3SsHDfRaZOQqsnEYudPV4C","School of Rock (Original Music from the Series)","spotify:artist:6EP1XFnygH4lAap7EsBs65, spotify:artist:4K0OM7fVHVhfMNfMklEwaa","Nickelodeon, School of Rock Cast","2023-01-27","https://i.scdn.co/image/ab67616d0000b2731c213d361e253fe604f603b8","1","10","172040","","false","22","USN1R2230010","","2026-01-31T14:02:42Z"
"spotify:track:4GSBBWvmbYKF5M2FGGeEAw","Let Me In","spotify:artist:6EP1XFnygH4lAap7EsBs65, spotify:artist:4K0OM7fVHVhfMNfMklEwaa","Nickelodeon, School of Rock Cast","spotify:album:3SsHDfRaZOQqsnEYudPV4C","School of Rock (Original Music from the Series)","spotify:artist:6EP1XFnygH4lAap7EsBs65, spotify:artist:4K0OM7fVHVhfMNfMklEwaa","Nickelodeon, School of Rock Cast","2023-01-27","https://i.scdn.co/image/ab67616d0000b2731c213d361e253fe604f603b8","1","4","158840","","false","25","USN1R2230004","","2026-01-31T14:02:02Z"
"spotify:track:2vRLfeLki55dk3HapJw7fE","Tell Me Something True","spotify:artist:6EP1XFnygH4lAap7EsBs65, spotify:artist:4K0OM7fVHVhfMNfMklEwaa","Nickelodeon, School of Rock Cast","spotify:album:3SsHDfRaZOQqsnEYudPV4C","School of Rock (Original Music from the Series)","spotify:artist:6EP1XFnygH4lAap7EsBs65, spotify:artist:4K0OM7fVHVhfMNfMklEwaa","Nickelodeon, School of Rock Cast","2023-01-27","https://i.scdn.co/image/ab67616d0000b2731c213d361e253fe604f603b8","1","5","172729","","false","22","USN1R2230005","","2026-01-31T14:00:38Z"
"spotify:track:4BI5c1bwiloA3ZxfBn9clg","We Run This Show","spotify:artist:6EP1XFnygH4lAap7EsBs65, spotify:artist:4K0OM7fVHVhfMNfMklEwaa","Nickelodeon, School of Rock Cast","spotify:album:3SsHDfRaZOQqsnEYudPV4C","School of Rock (Original Music from the Series)","spotify:artist:6EP1XFnygH4lAap7EsBs65, spotify:artist:4K0OM7fVHVhfMNfMklEwaa","Nickelodeon, School of Rock Cast","2023-01-27","https://i.scdn.co/image/ab67616d0000b2731c213d361e253fe604f603b8","1","16","139826","","false","22","USN1R2230016","","2026-01-31T14:00:18Z"
"spotify:track:46mhusNJ9LRFtGQBPmsRLB","Sailing","spotify:artist:0qQQYIK5Sxnzt72fGyTcvs","Ahn Ye Eun","spotify:album:516ZTGaG52wadRwN0ww5f2","To The Island","spotify:artist:0qQQYIK5Sxnzt72fGyTcvs","Ahn Ye Eun","2021-04-03","https://i.scdn.co/image/ab67616d0000b273d623f2f07366b439e027cc8a","1","3","180186","https://p.scdn.co/mp3-preview/343c5a8a0e58d600505547fe45a559793fe71ce2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","KRB472100504","","2026-01-31T13:57:59Z"
"spotify:track:6YseAZ3MFsM8eCF40pXD1r","レッツ！ジュウオウダンス","spotify:artist:62yYdTJF4qGGb2PF18PTPA","大西洋平","spotify:album:55jaOIsym6MSu7lv51ePdo","動物戦隊ジュウオウジャー 全曲集","spotify:artist:07lCH6s6WbNURpDzDPpwxE","Project.R","2017-02-22","https://i.scdn.co/image/ab67616d0000b27343f3bd0e001a58f6e8dbe598","1","11","238013","https://p.scdn.co/mp3-preview/0e9d19b9eec293556ddc2a7291336c9aef79ef48?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","JPCO01601360","","2026-01-31T13:39:10Z"
